timestamp,lap_time,pos_x,pos_y,speed_kmh,target_speed_kmh,steering_angle,target_steering_angle,acceleration,mode_name,run_id,is_goal,is_logging_active,error_angle
0.4800,0.0000,45.0334,-25.9907,6.6906,60.0000,-0.0030,-0.0030,2.4770,CV_LANE_FOLLOW,6,0,1,0.0000
0.4900,0.0100,45.0334,-25.9907,6.8333,60.0000,-0.0030,-0.0030,2.4769,CV_LANE_FOLLOW,6,0,1,0.0000
0.5000,0.0200,45.0332,-25.9521,6.9760,60.0000,-0.0030,-0.0030,2.4770,CV_LANE_FOLLOW,6,0,1,0.0000
0.5100,0.0300,45.0332,-25.9521,7.1186,60.0000,-0.0030,-0.0030,2.4770,CV_LANE_FOLLOW,6,0,1,0.0000
0.5200,0.0400,45.0330,-25.9119,7.2613,60.0000,-0.0030,-0.0030,2.4771,CV_LANE_FOLLOW,6,0,1,0.0000
0.5300,0.0500,45.0330,-25.9119,7.4040,60.0000,-0.0030,-0.0030,2.4772,CV_LANE_FOLLOW,6,0,1,0.0000
0.5400,0.0600,45.0328,-25.8701,7.5467,60.0000,-0.0030,-0.0030,2.4774,CV_LANE_FOLLOW,6,0,1,0.0000
0.5500,0.0700,45.0328,-25.8701,7.6894,60.0000,-0.0030,-0.0030,2.4775,CV_LANE_FOLLOW,6,0,1,0.0000
0.5600,0.0800,45.0326,-25.8266,7.8321,60.0000,-0.0030,-0.0030,2.4776,CV_LANE_FOLLOW,6,0,1,0.0000
0.5700,0.0900,45.0326,-25.8266,7.9748,60.0000,-0.0030,-0.0030,2.4778,CV_LANE_FOLLOW,6,0,1,0.0000
0.5800,0.1000,45.0324,-25.7815,8.1176,60.0000,-0.0030,-0.0030,2.4779,CV_LANE_FOLLOW,6,0,1,0.0000
0.5900,0.1100,45.0324,-25.7815,8.2603,60.0000,-0.0030,-0.0030,2.4780,CV_LANE_FOLLOW,6,0,1,0.0000
0.6000,0.1200,45.0322,-25.7348,8.4031,60.0000,-0.0030,-0.0030,2.4781,CV_LANE_FOLLOW,6,0,1,0.0000
0.6100,0.1300,45.0322,-25.7348,8.5458,60.0000,-0.0030,-0.0030,2.4783,CV_LANE_FOLLOW,6,0,1,0.0000
0.6200,0.1400,45.0320,-25.6865,8.6886,60.0000,-0.0030,-0.0030,2.4783,CV_LANE_FOLLOW,6,0,1,0.0000
0.6300,0.1500,45.0320,-25.6865,8.8313,60.0000,-0.0030,-0.0030,2.4784,CV_LANE_FOLLOW,6,0,1,0.0000
0.6400,0.1600,45.0318,-25.6365,8.9741,60.0000,-0.0030,-0.0030,2.4785,CV_LANE_FOLLOW,6,0,1,0.0000
0.6500,0.1700,45.0318,-25.6365,9.1168,60.0000,-0.0030,-0.0030,2.4785,CV_LANE_FOLLOW,6,0,1,0.0000
0.6600,0.1800,45.0315,-25.5850,9.2596,60.0000,-0.0030,-0.0030,2.4785,CV_LANE_FOLLOW,6,0,1,0.0000
0.6700,0.1900,45.0315,-25.5850,9.4023,60.0000,-0.0030,-0.0030,2.4784,CV_LANE_FOLLOW,6,0,1,0.0000
0.6800,0.2000,45.0313,-25.5319,9.5451,60.0000,-0.0030,-0.0030,2.4784,CV_LANE_FOLLOW,6,0,1,0.0000
0.6900,0.2100,45.0313,-25.5319,9.6878,60.0000,-0.0030,-0.0030,2.4783,CV_LANE_FOLLOW,6,0,1,0.0000
0.7000,0.2200,45.0310,-25.4771,9.8306,60.0000,-0.0030,-0.0030,2.4782,CV_LANE_FOLLOW,6,0,1,0.0000
0.7100,0.2300,45.0310,-25.4771,9.9733,60.0000,-0.0030,-0.0030,2.4780,CV_LANE_FOLLOW,6,0,1,0.0000
0.7200,0.2400,45.0307,-25.4208,10.1160,60.0000,-0.0030,-0.0030,2.4778,CV_LANE_FOLLOW,6,0,1,0.0000
0.7300,0.2500,45.0307,-25.4208,10.2588,60.0000,-0.0030,-0.0030,2.4776,CV_LANE_FOLLOW,6,0,1,0.0000
0.7400,0.2600,45.0304,-25.3629,10.4015,60.0000,-0.0030,-0.0030,2.4774,CV_LANE_FOLLOW,6,0,1,0.0000
0.7500,0.2700,45.0304,-25.3629,10.5441,60.0000,-0.0030,-0.0030,2.4772,CV_LANE_FOLLOW,6,0,1,0.0000
0.7600,0.2800,45.0302,-25.3035,10.6868,60.0000,-0.0030,-0.0150,2.4770,CV_LANE_FOLLOW,6,0,1,0.0120
0.7700,0.2900,45.0302,-25.3035,10.8295,60.0000,-0.0042,-0.0150,2.4767,CV_LANE_FOLLOW,6,0,1,0.0108
0.7800,0.3000,45.0298,-25.2425,10.9721,60.0000,-0.0052,0.0000,2.4764,CV_LANE_FOLLOW,6,0,1,-0.0052
0.7900,0.3100,45.0298,-25.2425,11.1147,60.0000,-0.0047,0.0000,2.4762,CV_LANE_FOLLOW,6,0,1,-0.0047
0.8000,0.3200,45.0295,-25.1799,11.2574,60.0000,-0.0042,0.0150,2.4760,CV_LANE_FOLLOW,6,0,1,-0.0192
0.8100,0.3300,45.0295,-25.1799,11.4000,60.0000,-0.0024,0.0150,2.4757,CV_LANE_FOLLOW,6,0,1,-0.0174
0.8200,0.3400,45.0292,-25.1158,11.5425,60.0000,-0.0007,0.0030,2.4753,CV_LANE_FOLLOW,6,0,1,-0.0037
0.8300,0.3500,45.0292,-25.1158,11.6851,60.0000,-0.0003,0.0030,2.4752,CV_LANE_FOLLOW,6,0,1,-0.0033
0.8400,0.3600,45.0289,-25.0501,11.8277,60.0000,-0.0000,0.0030,2.4751,CV_LANE_FOLLOW,6,0,1,-0.0030
0.8500,0.3700,45.0289,-25.0501,11.9702,60.0000,0.0003,0.0030,2.4748,CV_LANE_FOLLOW,6,0,1,-0.0027
0.8600,0.3800,45.0285,-24.9828,12.1128,60.0000,0.0005,0.0030,2.4746,CV_LANE_FOLLOW,6,0,1,-0.0025
0.8700,0.3900,45.0285,-24.9828,12.2561,60.0000,0.0008,0.0030,2.4876,CV_LANE_FOLLOW,6,0,1,-0.0022
0.8800,0.4000,45.0282,-24.9148,12.4191,60.0000,0.0010,0.0030,2.8303,CV_LANE_FOLLOW,6,0,1,-0.0020
0.8900,0.4100,45.0282,-24.9148,12.5383,60.0000,0.0012,0.0030,2.0705,CV_LANE_FOLLOW,6,0,1,-0.0018
0.9000,0.4200,45.0278,-24.8465,12.7040,60.0000,0.0014,0.0030,2.8760,CV_LANE_FOLLOW,6,0,1,-0.0016
0.9100,0.4300,45.0278,-24.8465,12.8465,60.0000,0.0016,0.0030,2.4732,CV_LANE_FOLLOW,6,0,1,-0.0014
0.9200,0.4400,45.0275,-24.7784,12.9889,60.0000,0.0017,0.0030,2.4722,CV_LANE_FOLLOW,6,0,1,-0.0013
0.9300,0.4500,45.0275,-24.7784,13.1313,60.0000,0.0018,0.0030,2.4720,CV_LANE_FOLLOW,6,0,1,-0.0012
0.9400,0.4600,45.0272,-24.7089,13.2736,60.0000,0.0020,0.0030,2.4718,CV_LANE_FOLLOW,6,0,1,-0.0010
0.9500,0.4700,45.0272,-24.7089,13.3392,60.0000,0.0021,0.0030,1.1377,CV_LANE_FOLLOW,6,0,1,-0.0009
0.9600,0.4800,45.0269,-24.6343,13.4892,60.0000,0.0022,0.0030,2.6051,CV_LANE_FOLLOW,6,0,1,-0.0008
0.9700,0.4900,45.0269,-24.6343,13.6455,60.0000,0.0022,0.0030,2.7129,CV_LANE_FOLLOW,6,0,1,-0.0008
0.9800,0.5000,45.0265,-24.5564,13.8029,60.0000,0.0023,0.0030,2.7324,CV_LANE_FOLLOW,6,0,1,-0.0007
0.9900,0.5100,45.0265,-24.5564,13.9573,60.0000,0.0024,0.0030,2.6818,CV_LANE_FOLLOW,6,0,1,-0.0006
1.0000,0.5200,45.0261,-24.4770,14.1077,60.0000,0.0024,0.0030,2.6101,CV_LANE_FOLLOW,6,0,1,-0.0006
1.0100,0.5300,45.0261,-24.4770,14.2543,60.0000,0.0025,0.0030,2.5452,CV_LANE_FOLLOW,6,0,1,-0.0005
1.0200,0.5400,45.0257,-24.3963,14.3982,60.0000,0.0025,0.0030,2.4985,CV_LANE_FOLLOW,6,0,1,-0.0005
1.0300,0.5500,45.0257,-24.3963,14.5405,60.0000,0.0026,0.0030,2.4709,CV_LANE_FOLLOW,6,0,1,-0.0004
1.0400,0.5600,45.0253,-24.3144,14.6821,60.0000,0.0026,0.0000,2.4585,CV_LANE_FOLLOW,6,0,1,0.0026
1.0500,0.5700,45.0253,-24.3144,14.8236,60.0000,0.0024,0.0000,2.4557,CV_LANE_FOLLOW,6,0,1,0.0024
1.0600,0.5800,45.0249,-24.2310,14.9651,60.0000,0.0021,0.0000,2.4579,CV_LANE_FOLLOW,6,0,1,0.0021
1.0700,0.5900,45.0249,-24.2310,15.1069,60.0000,0.0019,0.0000,2.4618,CV_LANE_FOLLOW,6,0,1,0.0019
1.0800,0.6000,45.0245,-24.1463,15.2490,60.0000,0.0017,0.0000,2.4654,CV_LANE_FOLLOW,6,0,1,0.0017
1.0900,0.6100,45.0245,-24.1463,15.3911,60.0000,0.0016,0.0000,2.4680,CV_LANE_FOLLOW,6,0,1,0.0016
1.1000,0.6200,45.0241,-24.0600,15.5334,60.0000,0.0014,0.0000,2.4694,CV_LANE_FOLLOW,6,0,1,0.0014
1.1100,0.6300,45.0241,-24.0600,15.6756,60.0000,0.0013,0.0000,2.4698,CV_LANE_FOLLOW,6,0,1,0.0013
1.1200,0.6400,45.0237,-23.9722,15.8179,60.0000,0.0011,0.0150,2.4697,CV_LANE_FOLLOW,6,0,1,-0.0139
1.1300,0.6500,45.0237,-23.9722,15.9601,60.0000,0.0025,0.0150,2.4692,CV_LANE_FOLLOW,6,0,1,-0.0125
1.1400,0.6600,45.0233,-23.8828,16.1023,60.0000,0.0037,0.0150,2.4687,CV_LANE_FOLLOW,6,0,1,-0.0113
1.1500,0.6700,45.0233,-23.8828,16.2445,60.0000,0.0048,0.0150,2.4683,CV_LANE_FOLLOW,6,0,1,-0.0102
1.1600,0.6800,45.0229,-23.7919,16.3866,60.0000,0.0058,0.0150,2.4679,CV_LANE_FOLLOW,6,0,1,-0.0092
