timestamp,lap_time,pos_x,pos_y,speed_kmh,target_speed_kmh,steering_angle,target_steering_angle,acceleration,mode_name,run_id,is_goal,is_logging_active,error_angle
0.4800,0.0000,45.0335,-25.9907,6.6906,60.0000,-0.0005,-0.0001,2.4770,LINE_FOLLOW,8,0,1,-0.0004
0.4900,0.0100,45.0335,-25.9907,6.8333,60.0000,-0.0005,-0.0002,2.4769,LINE_FOLLOW,8,0,1,-0.0003
0.5000,0.0200,45.0333,-25.9521,6.9760,60.0000,-0.0005,-0.0003,2.4770,LINE_FOLLOW,8,0,1,-0.0002
0.5100,0.0300,45.0333,-25.9521,7.1186,60.0000,-0.0005,-0.0006,2.4770,LINE_FOLLOW,8,0,1,0.0002
0.5200,0.0400,45.0332,-25.9119,7.2613,60.0000,-0.0005,-0.0007,2.4771,LINE_FOLLOW,8,0,1,0.0003
0.5300,0.0500,45.0332,-25.9119,7.4040,60.0000,-0.0005,-0.0006,2.4772,LINE_FOLLOW,8,0,1,0.0001
0.5400,0.0600,45.0330,-25.8701,7.5467,60.0000,-0.0005,-0.0006,2.4774,LINE_FOLLOW,8,0,1,0.0001
0.5500,0.0700,45.0330,-25.8701,7.6894,60.0000,-0.0005,-0.0005,2.4775,LINE_FOLLOW,8,0,1,-0.0000
0.5600,0.0800,45.0328,-25.8266,7.8321,60.0000,-0.0005,-0.0002,2.4776,LINE_FOLLOW,8,0,1,-0.0003
0.5700,0.0900,45.0328,-25.8266,7.9748,60.0000,-0.0005,-0.0002,2.4778,LINE_FOLLOW,8,0,1,-0.0003
0.5800,0.1000,45.0327,-25.7815,8.1176,60.0000,-0.0005,-0.0002,2.4779,LINE_FOLLOW,8,0,1,-0.0002
0.5900,0.1100,45.0327,-25.7815,8.2603,60.0000,-0.0004,-0.0005,2.4780,LINE_FOLLOW,8,0,1,0.0001
0.6000,0.1200,45.0325,-25.7348,8.4031,60.0000,-0.0004,-0.0007,2.4781,LINE_FOLLOW,8,0,1,0.0002
0.6100,0.1300,45.0325,-25.7348,8.5458,60.0000,-0.0005,-0.0006,2.4783,LINE_FOLLOW,8,0,1,0.0002
0.6200,0.1400,45.0323,-25.6865,8.6886,60.0000,-0.0005,-0.0003,2.4783,LINE_FOLLOW,8,0,1,-0.0002
0.6300,0.1500,45.0323,-25.6865,8.8313,60.0000,-0.0005,-0.0001,2.4784,LINE_FOLLOW,8,0,1,-0.0003
0.6400,0.1600,45.0321,-25.6365,8.9741,60.0000,-0.0004,-0.0003,2.4785,LINE_FOLLOW,8,0,1,-0.0001
0.6500,0.1700,45.0321,-25.6365,9.1168,60.0000,-0.0004,-0.0006,2.4785,LINE_FOLLOW,8,0,1,0.0002
0.6600,0.1800,45.0319,-25.5850,9.2596,60.0000,-0.0004,-0.0003,2.4785,LINE_FOLLOW,8,0,1,-0.0001
0.6700,0.1900,45.0319,-25.5850,9.4023,60.0000,-0.0004,-0.0001,2.4784,LINE_FOLLOW,8,0,1,-0.0003
0.6800,0.2000,45.0317,-25.5319,9.5451,60.0000,-0.0004,-0.0002,2.4784,LINE_FOLLOW,8,0,1,-0.0002
0.6900,0.2100,45.0317,-25.5319,9.6879,60.0000,-0.0004,-0.0006,2.4783,LINE_FOLLOW,8,0,1,0.0002
0.7000,0.2200,45.0315,-25.4771,9.8306,60.0000,-0.0004,-0.0005,2.4782,LINE_FOLLOW,8,0,1,0.0001
0.7100,0.2300,45.0315,-25.4771,9.9733,60.0000,-0.0004,-0.0003,2.4780,LINE_FOLLOW,8,0,1,-0.0001
0.7200,0.2400,45.0312,-25.4208,10.1160,60.0000,-0.0004,-0.0003,2.4778,LINE_FOLLOW,8,0,1,-0.0001
0.7300,0.2500,45.0312,-25.4208,10.2588,60.0000,-0.0004,-0.0004,2.4776,LINE_FOLLOW,8,0,1,0.0000
0.7400,0.2600,45.0310,-25.3629,10.4015,60.0000,-0.0004,-0.0012,2.4774,LINE_FOLLOW,8,0,1,0.0008
0.7500,0.2700,45.0310,-25.3629,10.5441,60.0000,-0.0005,-0.0005,2.4772,LINE_FOLLOW,8,0,1,0.0000
0.7600,0.2800,45.0308,-25.3035,10.6868,60.0000,-0.0005,-0.0003,2.4770,LINE_FOLLOW,8,0,1,-0.0002
0.7700,0.2900,45.0308,-25.3035,10.8295,60.0000,-0.0004,-0.0002,2.4767,LINE_FOLLOW,8,0,1,-0.0002
0.7800,0.3000,45.0305,-25.2425,10.9721,60.0000,-0.0004,-0.0005,2.4765,LINE_FOLLOW,8,0,1,0.0001
0.7900,0.3100,45.0305,-25.2425,11.1148,60.0000,-0.0004,-0.0008,2.4762,LINE_FOLLOW,8,0,1,0.0004
0.8000,0.3200,45.0303,-25.1799,11.2574,60.0000,-0.0005,-0.0001,2.4760,LINE_FOLLOW,8,0,1,-0.0004
0.8100,0.3300,45.0303,-25.1799,11.4000,60.0000,-0.0004,0.0003,2.4757,LINE_FOLLOW,8,0,1,-0.0008
0.8200,0.3400,45.0300,-25.1158,11.5426,60.0000,-0.0004,0.0003,2.4755,LINE_FOLLOW,8,0,1,-0.0006
0.8300,0.3500,45.0300,-25.1158,11.6851,60.0000,-0.0003,-0.0004,2.4752,LINE_FOLLOW,8,0,1,0.0001
0.8400,0.3600,45.0297,-25.0500,11.8277,60.0000,-0.0003,-0.0006,2.4750,LINE_FOLLOW,8,0,1,0.0003
0.8500,0.3700,45.0297,-25.0500,11.9702,60.0000,-0.0003,-0.0005,2.4748,LINE_FOLLOW,8,0,1,0.0001
0.8600,0.3800,45.0295,-24.9828,12.1128,60.0000,-0.0004,-0.0010,2.4746,LINE_FOLLOW,8,0,1,0.0006
0.8700,0.3900,45.0295,-24.9828,12.2564,60.0000,-0.0004,-0.0009,2.4943,LINE_FOLLOW,8,0,1,0.0005
0.8800,0.4000,45.0292,-24.9148,12.4191,60.0000,-0.0004,-0.0004,2.8236,LINE_FOLLOW,8,0,1,-0.0000
0.8900,0.4100,45.0292,-24.9148,12.5376,60.0000,-0.0004,0.0001,2.0580,LINE_FOLLOW,8,0,1,-0.0005
0.9000,0.4200,45.0289,-24.8465,12.7040,60.0000,-0.0004,0.0001,2.8885,LINE_FOLLOW,8,0,1,-0.0005
0.9100,0.4300,45.0289,-24.8465,12.8465,60.0000,-0.0003,-0.0004,2.4732,LINE_FOLLOW,8,0,1,0.0001
0.9200,0.4400,45.0287,-24.7783,12.9889,60.0000,-0.0003,-0.0004,2.4722,LINE_FOLLOW,8,0,1,0.0001
0.9300,0.4500,45.0287,-24.7783,13.1313,60.0000,-0.0003,-0.0003,2.4720,LINE_FOLLOW,8,0,1,0.0000
0.9400,0.4600,45.0284,-24.7089,13.2736,60.0000,-0.0003,-0.0007,2.4718,LINE_FOLLOW,8,0,1,0.0004
0.9500,0.4700,45.0284,-24.7089,13.3393,60.0000,-0.0004,-0.0008,1.1401,LINE_FOLLOW,8,0,1,0.0004
0.9600,0.4800,45.0281,-24.6342,13.4893,60.0000,-0.0004,-0.0007,2.6045,LINE_FOLLOW,8,0,1,0.0003
0.9700,0.4900,45.0281,-24.6342,13.6455,60.0000,-0.0004,-0.0004,2.7123,LINE_FOLLOW,8,0,1,-0.0001
0.9800,0.5000,45.0278,-24.5564,13.8029,60.0000,-0.0004,-0.0004,2.7318,LINE_FOLLOW,8,0,1,-0.0000
0.9900,0.5100,45.0278,-24.5564,13.9573,60.0000,-0.0004,-0.0005,2.6813,LINE_FOLLOW,8,0,1,0.0001
1.0000,0.5200,45.0275,-24.4769,14.1077,60.0000,-0.0004,-0.0006,2.6098,LINE_FOLLOW,8,0,1,0.0002
1.0100,0.5300,45.0275,-24.4769,14.2543,60.0000,-0.0004,-0.0006,2.5451,LINE_FOLLOW,8,0,1,0.0001
1.0200,0.5400,45.0271,-24.3963,14.3982,60.0000,-0.0005,-0.0006,2.4985,LINE_FOLLOW,8,0,1,0.0001
1.0300,0.5500,45.0271,-24.3963,14.5405,60.0000,-0.0005,-0.0005,2.4710,LINE_FOLLOW,8,0,1,-0.0000
1.0400,0.5600,45.0268,-24.3143,14.6821,60.0000,-0.0005,-0.0005,2.4585,LINE_FOLLOW,8,0,1,0.0000
1.0500,0.5700,45.0268,-24.3143,14.8236,60.0000,-0.0005,-0.0006,2.4558,LINE_FOLLOW,8,0,1,0.0001
1.0600,0.5800,45.0264,-24.2310,14.9651,60.0000,-0.0005,-0.0001,2.4580,LINE_FOLLOW,8,0,1,-0.0004
